,label,text
8633,0,sighhonce broke somethingbroke mpplayer
8634,0,cant believe boys like girls actually considered touring brazilwish theycome
8635,0,sheesh harsh words
8636,0,iactually halfway last bookdonwant overrrrr sooo good
8637,0,missed show tonight much todo apartment practicalities today
8638,0,excited getting back nto studio record weekend nowgotta check outband instead gonna miss winnasess
8639,0,wanting putpic profile donknow phone
8640,0,whats gotten days going state bad luck keep breaking stuff
8641,0,makes sad realizehavenseen incouple weeks
8642,0,really really shoulda said somethingblew
8643,0,want one picture lol
8644,0,computer broken technology hates
8645,0,go work ampcansleep
8646,0,go tomorrrrooooowwwww
8647,0,omgwanna watch toothinkll miss lucasjennys gotfeverrrr
8648,0,hates good days end bad
8649,0,ouch
8650,0,leakage huhm afraidmissed something good head hurts bad care bummer
8651,0,high homes condos instant dinners though gotta go get dinner
8652,0,baby
8653,0,idkhe doesnlike frowning
8654,0,realized thatwill spend almost precious weekend sleeping whatwaste baddondo sleep deprivation well
8655,0,guys acostic performance athavechampionship meet tomorrow wonend til cami
8656,0,finally back going straid bed wish could go
8657,0,feel like someone punched lip
8658,0,guys acostic performance athavechampionship meet tomorrow wonend til cami
8659,0,dorm alone watchingmovie
8660,0,finally met best friendfiance
8661,0,everyone wants froyo tonight sohas wait long line
8662,0,oye toom also pumping
8663,0,ya srsly buthad kiss tvxq members wasnthat bad
8664,0,oh howlove awake stupidclock everybody else land nod
8665,0,miss bad hope home soon
8666,0,icing ankle
8667,0,ijust sitting watching soup lonely
8668,0,floridaaaaaaaaaa bad tvs didnwork jet blue
8669,0,guys acostic performance athavechampionship meet tomorrow wonend til cami
8670,0,really need find older underoath cd clue itdisappeared
8671,0,canbelieve thathave wake early onsaturday wtf
8672,0,aint never toconcert cuz mama
8673,0,realized day isncomplete bo pullsquot juuust kidddinggg quot hahahah always gets
8674,0,eitherrr idk people jealousss
8675,0,lol loves uswonder shes going europe
8676,0,everyone leaving
8677,0,even dontwist itstill media produce league tables leads sink schools
8678,0,well im going see composure cavashawn tomorrow every one else
8679,0,havenseen butfrom whatheard thatexactly old dog died yellow lab miss dex
8680,0,word processor doesnt work sohave type crap instupid email
8681,0,believe died abdc
8682,0,know would thats worries
8683,0,guys acostic performance athavechampionship meet tomorrow wonend til cami
8684,0,feels bummed hadgood time alec misses girl anything
8685,0,feeling well
8686,0,screw lifem hot btw
8687,0,looking mylilmanalex canfind
8688,0,sorry sending msg erica lol wait send twitter lol
8689,0,doesnt want school start havent enough fun
8690,0,tried make cake bowl thing looks like pudding cakestink allhad add water microwave
8691,0,aww corey
8692,0,whengo urban outfittersmildly freak becausewant everything thenrealize looks like shit
8693,0,quotnot need quot lol ichc cat still miss mine dang
8694,0,jis cuzspend min putting makeup doesnmake hrs mood swings
8695,0,great
8696,0,didask seriously asking always leads answersdonwanna hear
8697,0,awknowmiss us random hockey fights game made epic canremember
8698,0,bored outta mind sigh nothing back still killing ahhhhgcankeep shitttt fml
8699,0,ya didntell rockets play tomorrow tonight manwas ready watch game
8700,0,cant believe boyfriend injured first game footy feel likewas going cry
8701,0,see said one computers crapped
8702,0,digging wandering typos anyway realizedm dressed like fez quot thatshow quot
8703,0,awww certainlybamf new chuck norris thathow ba
8704,0,tired
8705,0,im chinese take probably good italian
8706,0,sad broke wifedecorative spoon
8707,0,homework
8708,0,twitterrific
8709,0,
8710,0,thatsi still weird pic default lol
8711,0,today girl walked bean andtotally thought andyelled quot miiiiisssccchhhhhhh quot fucking loud
8712,0,loneliest bench world
8713,0,actually turned tv watch interview saw nothing didmiss something
8714,0,igonna cry quot tinafey quot isfake
8715,0,omglove animal crossing muchwas devistated whenrealizedlost whenmoved
8716,0,maga work bsnl head office
8717,0,isorry hear death beloved canine
8718,0,begining ten page paper media law weekend work blah getting advertising quotes paseo art festivalshirts
8719,0,would come sad day
8720,0,oh remember pizzas smaller mr cries
8721,0,itunes deleted songs ipod nooo ugh
8722,0,ok closer observation scratch fly old men sugar dads obvious reasons damnknew good true
8723,0,booked jones beach smaller ampitheatres im thinking theresomething else dmb denver co
8724,0,going krystal get tattoo might die
8725,0,work early tomorrow bummed thathave inside day damn mi weather course itnice whenhave work
8726,0,might get intofight tomorrow
8727,0,asks whowatching ateneo la salle game today
8728,0,toes cold
8729,0,tiffyneed talk
8730,0,ugh feel like crap life sucks much
8731,0,bored watching hockey game bus final tomorrow
8732,0,really hope toomight us day though
8733,0,aww hot today supposed get got monday going
8734,0,house tryna take care ofsick moe
8735,0,want watchmovie butdont find dvd
8736,0,sitting home copying presentation notes onto index cards would rather eating movie popcorn ogling zefron
8737,0,feeling shitay
8738,0,idk jules itpretty darned dark donleave heavens sakes
8739,0,girls asleep im bored watching television still havent talked boy maybe need time apart
8740,0,day beach overwent snorkeling tush gotbit sunburned italright back home tomorrow
8741,0,bored outta effin mind hungry butneed eat something take meds
8742,0,tummy hurts
8743,0,thanks wishes toddhavenupdated twitterhad put tuesday best
8744,0,awful
8745,0,man wrist hurtshate
8746,0,judge saidcant
8747,0,replies slow ormiss please patient showing tweetdeck scroll frinightfever
8748,0,live cool thank god degrees thing thousands ppl around
8749,0,shit sad
8750,0,dreading fact sheat home still dominican
8751,0,gotlot free shot nose gross anyone find keys
8752,0,sayingdrive slow think donstop whole way play drive
8753,0,balls filled many girltalk dancers
8754,0,canplease anyone andm torn directions need makeclone
8755,0,sorry whatur network thingy
8756,0,work forgot phone home
8757,0,wants hangout friends
8758,0,leave relay early unfortunately homework takes precedence fun
8759,0,havend show right sodonthink able unless hang around detroit two hours
8760,0,okhave get bed moving tomorrow next day
8761,0,ugh whatbitch tacos tomorrow
8762,0,thought hair like mine
8763,0,ummm updates seconds haxr nofollow
8764,0,nowgotcold
8765,0,im lonely keep company female jacksonville florida
8766,0,conor oberst going summerfest andwill gahhh
8767,0,aww fun funhope didnerase
8768,0,going fall boy anymorefeel like crap
8769,0,super delicious rachel super nice helped us pay rest im super scared
8770,0,gooooodnight last competition tomorrow tired
8771,0,itbeenrough couple days grandpop passed away birdie sleeping well thus causing stress
8772,0,lookin forward dayhave enough energy stay past onfri nite since willever days
8773,0,wants find digi twittercanfind anywhere
8774,0,bored home camera friends online aw
8775,0,im still putting weight
8776,0,never quot handled quot autistic kid donfeel bad probably clue
8777,0,damn wishcould didnt get get today
8778,0,chicago
8779,0,dodgers losing
8780,0,r yall gonname
8781,0,city got cold
8782,0,show much attention haters donrespond fans love younever respond block bitch
8783,0,new lost ep awesome donwanna stop watching get back work
8784,0,asked friend innon smoking hotel room forgot werenin vegas
8785,0,awwwlove baby canthink without hereven hate leaving morning go work
8786,0,iso upset phonehope isnbroken good stupidmobile
8787,0,feeling hot
8788,0,going bed hoping nerves let resthate knowing backyard wide open
8789,0,people crazy like always watching waiting next mistake already attacked multiple times tonight
8790,0,iback nowneed work whatplan damn paperwork tweets home arenvery interesting
8791,0,unfortunately managed findstable method bottling luck yet
8792,0,miss bff
8793,0,drug feet long spending see turbonegro tonight show sold
8794,0,krj goddamnwe miss favorite thithter
8795,0,awww poor zachm sorry thatnot right people put interviews youtube like mrs cjbaran lt
8796,0,went kids go watch way better thanthought would alexis threwfit didnt get finish
8797,0,love summer cannot come fast enoughmiss terriblym sorry sick hugs
8798,0,wtf weekend hate thatdont know sincehavent seen hmmm days
8799,0,love raaayneck relle hurts jeeezelaweeeze
8800,0,alice awesomewanna rip jamehead tooooo
8801,0,going bed waking tomorrow write papers class
8802,0,phones break inpuddle water
8803,0,finished ct scan ampray doesnlike strapped
8804,0,really luv andwish would reply mucha mucha
8805,0,typingreport soooo boring
8806,0,want
8807,0,cool thank thank
8808,0,dog feeling well mopingalways feel helpless happens even baby tylenol didnhelp time
8809,0,empires band song thing upload site
8810,0,guild feels lonely without
8811,0,feeling good
8812,0,whensaw twit trending virtual assistantswas hoping inside something ai agents
8813,0,headed home work donthinkm going make run mercy tomorrow even isnraining sorry gene
8814,0,hates dryer doesnstart doesnfind midnight
8815,0,going butgotta drivebunch town fam fro wedding prob end coming home
8816,0,donreally know whatm going getting rest stuff house
8817,0,wellofficialy lost butstill want hit doesnt matter thathave dress asmariachi band member lol
8818,0,hugswas park metal bars andslipped hit rib cage
8819,0,write fishmanbs essay atfuneral
8820,0,dunno howcan keepupacctscould good luckthat iffollowedd get randy itbad biz
8821,0,lol wuteverdonhit nemore
8822,0,sadjust learned episode dollhouse week
8823,0,sitting sisters computer
8824,0,weekend selma reenactment tomorrow itsupposed rain figures
8825,0,trying sushi first time open minded sorry
8826,0,house md still ahole changed character yetlost track show months ago
8827,0,soon though join road
8828,0,yea bad didnt come us
8829,0,thanks ya beenforgot one friday
8830,0,sofound wii homebrew channel today wii already updated socaninstall hack update
8831,0,time say tolast hurrah kels tonight beers tears
8832,0,disappointed mia farrow cancel support genocide awareness month event dc april
8833,0,oh jeez looking mirrorguess reflection looks liketall pale et
8834,0,thatlamehope improves aswhole yeah itgonna fun pictures would good share
8835,0,waslittle dead bird mat outside door today fell nest came world sad
8836,0,doni get see guys back
8837,0,soooo feeling good suckss
8838,0,
8839,0,yet anywaywas looking though
8840,0,good leave forksam looking foward flight though
8841,0,twitter getting boringdont know hype dying
8842,0,canbelievepaid five bucks damn fries clearly lax recession
8843,0,itagging lj entries ampcame across one civic tour last year portland autistic boyfriend amp company got sad
8844,0,oops accidentally installed wga laptop vista installhadpirated copy laptop japanese
8845,0,ummm yeah blowlead th good times come fellas angels
8846,0,doesnmatter one starbucks grande vanilla latte bff today
8847,0,actuallysold years ago maybe quotwhy
8848,0,dmn sorry hear nothing cool say srry hear
8849,0,miss guys much
8850,0,sad cutie brendan got blindsided big time nowdonknow root
8851,0,lol photography nice lost hobbywas art history major never went europe
8852,0,beach get less hrs min sleep xdstill miss people amp despair faction lt
8853,0,getting sooooo tired gotta work seven yuck
